gender,height,handsize,age,gaming,chat,maps,video,social,reading,total_minutes,days_ago,years_ago,discount,phone_id,brand,size_cat,price,screen_size
female,62.6,5.72,22,376.4865451,225.6191706,23.33714992,439.0276262,123.4725104,107.4776453,1295.4206475396,548.492913,2,S2,H1,huawei,s,699,5.7
female,69.6,7.55,20,36.21043695,228.6199424,288.1242479,322.2212365,64.42597579,378.1472846,1317.7491242046,744.4553737,3,A1,A1,apple,s,674.1,5.5
female,62,6.09,22,0,344.5297187,289.2389088,244.4820493,78.72785583,350.8014789,1307.780012,530.9282173,2,,H1,huawei,s,699,5.7
female,62.8,6,21,261.6155975,196.2501367,21.46767806,432.4961751,100.0436232,4.809462561,1016.682673,468.0093504,2,H2,H2,huawei,l,674.1,6
male,71.5,8.59,18,205.9202034,171.1170924,82.94831704,461.239869,138.9651463,64.00943283,1124.200061,488.2051313,2,,H2,huawei,l,749,6
female,61.4,6.46,22,72.03401866,167.4415417,118.7854154,267.9222352,155.1200433,182.5722871,963.8755413,702.5634855,2,S2,S1,samsung,s,749,5.8
male,69.1,7.39,21,166.7128627,227.3359024,98.29204761,376.2649167,142.7738321,178.7828212,1190.162383,994.6647899,3,S2,H2,huawei,l,699,5.7
female,65.9,6.9,19,438.6451005,140.6167369,70.98239257,477.4582861,105.467206,118.9010557,1352.070778,766.8570404,3,H1,A1,apple,s,749,5.5
male,67.8,6.2,18,612.9700664,178.1243747,18.39119048,629.9706685,108.6197134,5.195715194,1553.271729,1093.304899,3,,A2,apple,l,899,5.8
male,65.1,5.92,21,213.9426337,452.780286,152.2104341,329.3756087,307.0692183,232.9377375,1688.315918,151.6332966,1,,A2,apple,l,999,6.5
female,65.2,6.34,18,310.6058691,75.64534216,70.59811943,493.6964833,134.3688219,52.22654296,1137.141179,446.126764,2,,S1,samsung,s,749,5.8
male,68.2,6.8,20,207.6007481,335.992628,145.9357065,287.9545391,369.8480362,149.7124502,1497.044108,267.2717135,1,A2,H1,huawei,s,749,5.9
male,62.3,5.28,23,263.3308934,301.6696085,118.9001546,268.8212695,202.5787509,159.3822936,1314.68297,453.6354246,2,H1,H1,huawei,s,629.1,5.7
male,70.1,7.71,19,40.11765178,495.1394124,144.8517008,279.7414871,367.0514031,117.0984471,1444.000102,464.4487649,2,A1,S1,samsung,s,749,5.8
female,64.5,7.15,21,323.3871239,305.5047373,120.0506171,357.8958259,308.0939624,121.636001,1536.568268,616.3672072,2,,A1,apple,s,799,5.8
male,63.5,6.38,20,0,447.3557684,164.8136732,244.3442313,96.21251315,269.2736069,1221.999793,615.2885832,2,H2,H2,huawei,l,674.1,6
male,67.4,7.05,21,444.1161577,133.1386844,42.38774463,420.3883872,73.19671596,103.8637044,1217.091394,765.8444719,3,,S1,samsung,s,699,5.6
male,68.6,6.22,20,300.2719343,179.3151287,87.61448358,534.8796921,112.408409,42.8061245,1257.295772,782.9002113,3,,S1,samsung,s,699,5.6
male,67.3,6.48,20,155.6063763,336.0424734,128.2423693,269.7421767,180.0564808,75.70778273,1145.397659,187.5217325,1,,H2,huawei,l,799,6.3
male,71.1,8.39,18,203.6793447,391.0961766,103.8613875,209.67368,343.1297167,172.734477,1424.174783,398.1578941,2,,A1,apple,s,799,5.8
male,63.8,5.78,19,21.05011305,468.4908772,192.2352885,278.1230057,181.7249657,199.2440607561,1340.868311,214.357687,1,,A1,apple,s,849,6
male,66,6.24,19,245.2566548,246.3040451,85.14071604,228.5647121,179.1296576,53.60721991,1038.003005,950.3290804,3,S1,H1,huawei,s,599,5.2
male,67.7,7.48,22,448.3417191,225.8907816,74.85405821,408.8985607,132.9040842,54.46920661,1345.35841,677.2070808,2,,S2,samsung,l,849,6.3
male,74.1,8.83,18,336.927154,154.5960829,38.60908091,279.7618011,53.03201302,27.9533952,890.8795272,977.3400671,3,,A1,apple,s,749,5.5
female,63.4,7.1,21,270.0093756,221.101245,36.72445977,558.5233866,16.81245011,0,1103.170917,762.5506082,3,,A2,apple,l,899,5.8
male,65.7,6.26,20,268.7548482,143.8149046,42.23395476,411.9564699,107.7391482,120.4138788,1094.913204,1010.939731,3,,A1,apple,s,749,5.5
male,74.4,9.31,21,213.6833135,341.7995313,112.4976506,295.2632199,283.738528,73.30198659,1320.28423,4.343908164,1,A2,H2,huawei,l,799,6.3
male,68.4,7.02,22,238.9636875,347.3762242,121.5264192,247.3132712,374.6113962,126.183633,1455.974631,1000.29232,3,,S1,samsung,s,699,5.6
female,66.1,7.58,20,167.6284982,95.75580172,50.54072389,371.9979117,52.61491281,47.06193171,785.59978,484.2026617,2,H2,H2,huawei,l,674.1,6
female,68.4,8.11,21,348.5747104,156.8683119,62.62271619,558.9820185,60.61628307,23.463066,1211.127106,201.0710391,1,,A1,apple,s,849,6
female,65.6,7.12,20,291.843852,82.12893935,110.1251946,413.1163418,103.9265032,182.6529716,1183.793802,1023.935111,3,H1,A1,apple,s,749,5.5
male,73.6,9.41,19,456.3366484,240.9944462,61.31524946,562.156925,226.689532,0,1547.492801,33.22960258,1,H1,S1,samsung,s,799,6.1
male,66.5,6.64,21,117.1295536,483.3773477,131.6352116,342.8745842,351.4067661,49.69933821,1476.122801,996.0442763,3,,A1,apple,s,749,5.5
female,70.2,8.56,24,621.1531593,203.0363592,78.07094978,485.4045746,184.3473857,66.542934,1638.555362607,235.9017508,1,,S2,samsung,l,899,6.8
female,56.9,5.43,21,342.8831068,183.6396731,89.09469073,517.7055433,59.28100577,0,1192.60402,444.8349956,2,H2,S1,samsung,s,749,5.8
male,65.9,6.68,22,239.1774733,258.0420093,83.61184816,312.3915742,145.8033751,41.71988555,1080.746166,167.5801667,1,S1,H1,huawei,s,749,5.9
male,67.2,6.72,20,0,401.0702234,342.6748657,223.8941509,63.6965224,416.6396192,1447.975382,443.4938211,2,S1,S1,samsung,s,674.1,5.8
male,70,6.94,21,97.47896111,208.2748553,284.5269207,280.9040879,123.087729,333.0626024,1327.335156,710.7477086,2,,S2,samsung,l,849,6.3
male,67.6,7.53,19,302.6231586,266.5558219,120.8185849786,210.7652419,184.6419409,142.0279478,1227.432696,1033.651614,3,,H2,huawei,l,699,5.7
male,71.2,6.98,21,149.8102869,468.0955701,151.4692554,338.356307,379.8528228,142.8401587,1630.424401,772.3718898,3,H2,A1,apple,s,749,5.5
female,65.6,7.49,18,0,361.5789773,195.3424367,260.6044134,140.770282,299.8345253,1258.130635,1001.195709,3,A2,S1,samsung,s,699,5.6
male,71.5,7.51,19,378.9029848,167.9435526,130.3711404,514.9153292,121.6880075,44.31073477,1358.131749,218.0918339,1,S2,S2,samsung,l,809.1,6.8
female,69.8,8.22,22,360.7829454,149.6050986,33.16883857,527.1519403,147.3594274,7.593552854,1225.661803,145.1869634,1,A1,S2,samsung,l,899,6.8
female,58.5,5.3,21,247.8111228,381.6555649,118.3452253,343.0576782,307.2358211,13.15245815,1411.25787,2.247904609,1,S1,A1,apple,s,849,6
female,67.8,6.85,19,88.2250782,379.8168243,165.3912567,339.4887756,289.0803826,92.66423139,1354.666549,477.9989921,2,,S1,samsung,s,749,5.8
female,63,6.18,18,557.6552911,192.5166346,56.24443558,728.9758721,141.6328808,88.54693237,1765.572047,369.8726831,2,A2,S1,samsung,s,749,5.8
female,60.9,5.33,20,0,344.71079,258.2833086,210.197047,156.4254694,317.2459736,1286.862589,466.5160866,2,,A1,apple,s,799,5.8
female,57.1,4.46,19,39.19713601,435.0143364,160.8762824,249.2700695,192.0014647,225.3826881,1301.741977,295.9117632,1,,S1,samsung,s,799,6.1
male,66.3,6.49,19,572.254905,185.9862817,45.30482869,537.6088707,201.9122629,29.78866739,1572.855816,17.39575333,1,H1,A2,apple,l,999,6.5
female,62.8,6.23,22,116.6238907,334.3835214,125.2353966,345.5691669,254.484008,144.0844377,1320.380421,266.8672083,1,,A1,apple,s,849,6
female,56.5,5.2,19,90.28084365,347.5897489,79.55136043,268.2571189,156.5766677,24.77702386,967.0327634,245.1399222,1,H2,S1,samsung,s,799,6.1
female,62.6,5.9,21,87.0336013,328.6709385,156.3648239,273.5652894,286.4709939,148.6297068,1280.735354,329.3351008,1,H1,H1,huawei,s,674.1,5.9
male,70.9,7.56,19,163.1195942,262.3081051,120.0295901,357.7656839,268.7136809,170.8874244,1342.824079,137.5635823,1,,H2,huawei,l,799,6.3
male,64.8,6.16,20,125.1271229,292.5102248,161.9363078,244.6371835,132.066443,198.5454667,1154.822749,61.87323052,1,,H1,huawei,s,749,5.9
female,64,5.84,23,141.8566221,277.6397529,148.9763061,231.7925991,166.216619,235.9362228478,1202.418122,225.5751976,1,,A1,apple,s,849,6
male,64.6,6.01,20,0,426.4535805,210.1876253,253.6775558,128.628141,246.3528635,1265.299766,168.6628809,1,H2,H2,huawei,l,719.1,6.3
male,69,7.26,20,513.9978235,253.5854437,113.1616299,616.6600607,95.14107212,19.33870892,1611.884739,917.3211415,3,,A2,apple,l,899,5.8
female,67.5,7.19,19,183.7493345,424.4023706,139.3453829,269.2796841,338.6170799,35.25048564,1390.644338,326.9449802,1,A2,A1,apple,s,849,6
male,61.8,4.98,20,287.9224083,147.7719781,50.60006566,436.4918825,103.2594226,85.70257014,1111.748327,959.2855315,3,H1,H1,huawei,s,539.1,5.2
female,73,8.26,21,230.7048675,428.6524361,126.3325807,283.6397613,446.2065838,55.55688558,1571.093115,100.4354197,1,S1,A2,apple,l,999,6.5
female,59.5,5.21,20,275.2956185,411.9778143,147.9170387,171.7937896,317.510908,14.64648686,1339.141656,62.93556865,1,,H1,huawei,s,749,5.9
male,72.4,8.18,19,125.51704,200.748468,208.290775,275.7601295,85.8283431,262.253022,1158.397778,567.4826261,2,S2,A1,apple,s,799,5.8
female,72.1,8.61,19,76.30646743,177.0587442,375.8222934,229.5970233,26.72095502,403.2220482,1288.727531,367.7070497,2,H2,A2,apple,l,899,6.1
female,60.3,5.46,21,294.3862043,192.1785885,44.18790631,464.196787,103.3014965,0,1098.2509826279,390.894381,2,,S1,samsung,s,749,5.8
female,61.4,5.02,21,311.8065928,230.2518579,37.68111297,474.0644503,136.6036083,73.40579462,1263.813417,700.8739836,2,A1,A1,apple,s,719.1,5.8
male,72.7,8.53,21,198.9867458,314.0983813,134.4276934,310.1171307,287.4625252,93.45202365,1338.5445,442.2926267,2,A1,S2,samsung,l,849,6.3
male,66.4,6.01,20,278.3996785,280.5105678,47.25095854,472.3316267,131.4794023,155.879413,1365.851647,1047.055771,3,,S1,samsung,s,699,5.6
female,60.3,5.69,20,207.3155638,266.8679398,8.644856263,310.8636466,153.3524239,131.4785741,1078.523004,1046.662471,3,,S1,samsung,s,699,5.6
male,74.6,9.04,19,219.455913,12.82092452,92.72495361,559.3808087,0,55.69394557,940.0765454,86.49431923,1,,S2,samsung,l,899,6.8
male,75.2,9.41,19,441.1190658,250.8320529,47.38540161,332.8264339,122.6637968,131.2144231,1326.041174,95.75278641,1,,S2,samsung,l,899,6.8
male,68.4,7.16,22,299.8234473,212.6064583,51.03929026,502.0821748,158.3449294,75.9159024,1299.812202,37.05052665,1,,H2,huawei,l,799,6.3
male,77,9.44,20,263.1635067,301.2012952,150.318222,377.25238,270.9749575,203.3254249,1566.235786,447.168239,2,,S1,samsung,s,749,5.8
male,75.7,8.85,19,280.1636985,221.4719229,47.7228666,401.0903091,62.70907441,89.07137841,1102.22925,860.991504,3,S2,H2,huawei,l,699,5.7
male,69,7.89,19,141.0881369,156.5769188,46.67652009,417.6514001,70.85187593,82.8897671,915.7346188,389.7179196,2,,S1,samsung,s,749,5.8
female,60.8,5.99,19,85.52302479,430.4940093,151.8960723,323.4261442,337.0558433,216.2757751,1544.670869,630.3662017,2,,S2,samsung,l,849,6.3
female,61.4,5.52,21,80.43046573,376.2026308,86.14136258,189.6923502,386.6437604,232.1549033,1351.265473,920.9714025,3,,H1,huawei,s,599,5.2
female,69.4,7.24,20,209.4406277,331.5739582,146.68691,352.1019341,164.430353,167.9525482,1372.186331,430.3152903,2,,A1,apple,s,799,5.8
male,71,8.21,21,452.3624087,177.094044,36.93359015,502.5093492,95.10597506,32.75954446,1296.764912,973.7483002,3,,S1,samsung,s,699,5.6
female,66.5,7.56,18,122.9367359,346.5210165,120.2812015,259.6117437,221.9451041,60.37368411,1131.669486,411.8381493,2,H2,S1,samsung,s,749,5.8
female,64,7.3,19,119.6587006,378.5431114,144.0726415,310.7237999,250.7378724,84.72273313,1288.458859,62.94407924,1,H2,A1,apple,s,849,6
male,69.8,8.17,21,238.0320168,175.8842629,70.60422317,438.2293174,183.1260635,126.1400335,1232.015917,882.8677704,3,,H2,huawei,l,699,5.7
male,67.5,8.08,18,92.4783068,326.3601079,103.1417287,385.0738652,193.8488274,169.9986017,1270.901438,1070.284448,3,,A2,apple,l,899,5.8
male,73.1,7.93,18,603.3252838,238.2747312,48.30617702,511.3250165,175.0605671,22.84289181,1599.134667,132.8910003,1,A2,A2,apple,l,899.1,6.5
female,62.7,5.83,21,195.7230196,390.1750601,90.76364889,311.6358219,249.245202,102.0248732,1339.567626,105.9509418,1,H1,H1,huawei,s,674.1,5.9
male,76,8.68,19,352.4177482,262.9353859,84.50606423,331.1914992,200.9092106,0,1231.959908,430.3805317,2,,A1,apple,s,799,5.8
female,66.3,7.06,20,319.2936236,239.9641632,43.28999978,577.0843905,114.6594686,78.22282946,1372.514475,607.322105,2,,S2,samsung,l,849,6.3
female,67.8,8.14,21,292.5402055,156.5877422,121.5133124,299.1486391,140.7800366,98.19053127,1108.760467,912.3700362,3,,A2,apple,l,899,5.8
female,69.7,8.45,21,147.5458403,179.5877489,133.163343,287.5310367,157.2365498,174.9771273,1080.041646,624.2154543,2,S2,A1,apple,s,799,5.8
male,69,7.88,20,518.290109,144.0811947,34.03650035,544.5900634,125.8581195,43.6624934,1410.51848,17.63761373,1,H1,S1,samsung,s,799,6.1
female,57.1,4.32,21,406.7636702,240.4188925,43.51701163,542.5112955,190.3420196,31.8700917,1455.422981,191.4891551,1,H1,H1,huawei,s,674.1,5.9
female,61.6,6.15,21,285.2437007,138.2132023,52.52442002,470.804012,100.0278948,118.5333971,1165.346627,788.3230647,3,H2,S1,samsung,s,699,5.6
male,71.2,8.27,19,246.2994455,544.7354955,140.8169759,305.7917419,418.7861864,55.30248691,1711.732332,653.5160364,2,,H2,huawei,l,749,6
female,68.7,8.05,19,116.5741387,481.1517893,136.4589622,311.4398859,331.9106459,117.499993,1495.035415,561.0359086,2,,S2,samsung,l,849,6.3
male,69.9,8.26,21,319.2339995,147.2665283,113.8623476,486.5837367,114.1607931,61.20370021,1242.311106,707.1482074,2,,A1,apple,s,799,5.8
female,67.3,7.19,21,374.1522427,210.2870265,41.75271052,523.3347451,119.8774366,0,1269.404161,574.2312728,2,S2,A1,apple,s,799,5.8
male,72.4,8.69,20,430.5280651,185.4469534,39.86791259,343.7893068,92.84754723,78.25136943,1170.731155,29.10309791,1,,A1,apple,s,849,6
female,68,7.88,20,143.7199343,283.6623786,164.7140848,231.3916126,199.1299338,203.6329453,1226.250889,856.0568922,3,,S2,samsung,l,799,5.9
female,66.9,7.72,21,63.42395619,483.4501842,152.2662748,361.2759917,322.0235677,74.13491348,1456.574888,734.9610905,3,S1,A2,apple,l,899,5.8
male,68.5,6.46,21,130.158615,294.5015184,122.5326498,371.7972479,230.7374783,200.1198896,1349.847399,131.9941868,1,,H2,huawei,l,799,6.3
male,72.7,8.88,19,423.6049644,112.5070578,71.16803635,490.1014909,102.8839211,127.4906438,1327.756114,33.75444257,1,H2,S2,samsung,l,899,6.8
female,62,6.63,19,297.0189495,69.07406058,73.77715764,454.5677595,31.40248653,42.03408399,967.8744977,1091.457489,3,,S1,samsung,s,699,5.6
female,65.4,7.18,21,395.9342785,74.68103534,51.05961173,532.3146,36.02367126,135.3761941,1225.389391,502.6233335,2,,S1,samsung,s,749,5.8
female,62,6.09,19,298.8632015,135.6712545,55.15835794,435.0832976,110.9164668,89.86344426,1125.556023,437.5896856,2,,H2,huawei,l,749,6
female,65.9,8.04,21,460.170375,250.2618449,54.33005764,530.6337393,182.9779402,84.32850422,1562.702461,146.721461,1,S2,H2,huawei,l,799,6.3
male,70.9,7.84,21,216.5053234,162.0450716,33.01685522,414.3917979,168.3671221,47.01225682,1041.338427,787.9569944,3,H1,H2,huawei,l,699,5.7
male,68.8,7.54,19,226.3068392,118.5957114,57.3343159,351.2558171,175.4261516,57.40085738,986.3196927,684.9233093,2,,S1,samsung,s,749,5.8
male,69.3,7.19,23,177.0263255,365.1886611,162.5927423,236.814316,363.5155581,77.38373818,1382.521341,512.2861062,2,,S2,samsung,l,849,6.3
female,65.7,7.12,21,314.7348265,142.5096803,72.81831716,516.7156142,0,104.8531836,1151.631622,679.3140079,2,,S2,samsung,l,849,6.3
female,59.6,4.35,19,340.3599827,331.7462018,111.4950707,272.2638671,299.7696602,164.8927458,1520.527528,512.2426668,2,H2,A1,apple,s,799,5.8
female,68,7.3,22,167.213497,431.5774502,156.2333446,305.0220079,414.7183685,136.9569499,1611.721618,537.195185,2,H1,A1,apple,s,799,5.8
male,70.1,8.3,20,410.181908,161.96149,136.0051858,309.2983353,108.0713652,149.304391,1274.822675,780.7229707,3,H2,A1,apple,s,749,5.5
male,71.1,7.83,22,194.496257,484.7446143,88.04218101,252.8378652,473.2660723,58.54488335,1551.931873,232.52238,1,S2,A2,apple,l,999,6.5
male,68.6,6.63,18,89.06765843,410.701768,103.2912662,189.3591804,313.0261732,151.1524641,1256.59851,271.6030603,1,H2,H2,huawei,l,719.1,6.3
female,56.7,4.11,18,360.0784515,219.1195181,53.15064474,394.7754511,190.4631602,0,1217.587226,107.6637577,1,A1,A1,apple,s,764.1,6
male,71.7,8.36,19,163.202346,252.3814356,97.33935438,344.1071788,220.615393,100.2419106,1177.887618,114.8523934,1,,A1,apple,s,849,6
female,63,6,19,201.8756843,451.6560773,117.5604071,324.5115909,483.3340531,142.1947496,1721.132562,979.1143726,3,S1,A1,apple,s,749,5.5
male,71.3,9.35,22,0,375.1447433,274.1126943,268.2521882,28.84418554,374.2466583,1320.60047,774.0409797,3,A2,A2,apple,l,809.1,5.8
male,76.2,10.1,21,248.1695207,139.8144649,27.8233313,484.1744888,54.71904672,0,954.7008525,464.2454691,2,A2,A1,apple,s,799,5.8
male,65.3,6.83,18,656.3085931,156.9885755,65.4827761,639.288443,88.45905624,144.2446966,1750.772141,74.48606275,1,,A1,apple,s,849,6
female,69.3,8.19,19,176.4075216,174.0185465,117.4988048,223.6494361,276.0878767,136.630341,1104.292527,653.4490816,2,,S1,samsung,s,749,5.8
male,68,6.51,18,210.0281597,397.4495231,143.4939665,351.8942223,261.9089245,131.7726817,1496.547478,563.6467833,2,,S2,samsung,l,849,6.3
female,63.8,6.86,19,247.5079492,281.3022176,156.5805703,278.8187236,230.2510594,214.2579809,1408.718501,647.993421,2,,H2,huawei,l,749,6
female,61.9,6.56,21,0,442.045455,183.7986602,247.7369226,133.1237674,253.6553916,1260.360197,306.2331233,1,,S2,samsung,l,899,6.8
male,67.5,6.89,20,57.34737822,145.0790967,345.5467651,262.4426374537,109.5324717,440.1272349,1360.075584,567.4828092,2,A2,H1,huawei,s,699,5.7
male,65.3,5.89,21,326.8525783,200.4436863,82.12069514,426.4070873,80.50762748,58.98068563,1175.31236,419.3845536,2,,H2,huawei,l,749,6
female,64.5,7.7,22,166.1603977,318.3797891,128.1573336,241.9837101,232.0870324,121.3783748,1208.146638,165.5558081,1,,A2,apple,l,999,6.5
male,70.8,8.12,19,487.329362,190.6645669,46.01712472,701.791097,129.9520652,0,1555.754216,74.57804478,1,,H2,huawei,l,799,6.3
female,63.3,6.38,22,72.10592596,424.2063133,145.541996,337.0734996,344.2448806,157.2459656,1480.418581,365.8737436,2,H2,S2,samsung,l,849,6.3
female,57.7,5.21,21,0,412.7415195,350.5439487,222.0348777,141.5958834,385.8594903,1512.77572,1069.405469,3,,A2,apple,l,899,5.8
male,67.8,7.36,19,197.6194265,167.6673495,205.3615204,182.0981849,139.044173,308.5213364,1200.311991,553.6963142,2,,S1,samsung,s,749,5.8
male,70.6,8.39,21,259.82732,137.7584652,29.03809471,524.6103924,121.5949464,15.73181683,1088.561036,379.0697037,2,S1,A2,apple,l,899,6.1
male,66.8,5.78,21,241.5876005,183.635925,45.28117136,411.1104401,113.9972353,47.22673865,1042.839111,219.5906042,1,H1,H1,huawei,s,674.1,5.9
male,67.2,6.13,21,263.1018063,397.7329525,42.50787752,281.9822826,305.768408,160.4874676,1451.580795,1009.967273,3,A2,S1,samsung,s,699,5.6
male,65.2,6.5,18,460.845161,147.8918286,85.87962922,517.5657202,131.307855,44.79872477,1388.288919,1081.326312,3,H2,A1,apple,s,749,5.5
female,66.3,7.66,19,425.9144267,255.8821659,76.81975625,562.8159885,206.9136845,97.16236304,1625.508385,797.8036871,3,H1,A2,apple,l,899,5.8
female,61.4,5.66,18,221.2128238829,209.7458178,4.11523273,431.4527815,97.02557937,19.12742023,982.6796554,436.0355244,2,,A1,apple,s,799,5.8
female,76.3,10.12,19,6.59309565,305.8196859,275.7197471,237.8765331,94.8771781,326.4673002,1247.35354,1020.723849,3,,S2,samsung,l,799,5.9
female,67.9,6.94,21,179.3071495,426.2378916,166.558688,325.7188852,332.8250242,72.05840979,1502.706048,845.616138,3,,A1,apple,s,749,5.5
female,63.4,6.37,21,336.1232877,142.0526925,63.29655868,436.744392,0,58.29364258,1036.510573,130.0381142,1,H2,H2,huawei,l,719.1,6.3
female,64,7.29,18,0,405.5072661,269.2355422,278.8056674,120.6630587,332.8209312,1407.032466,544.299305,2,H2,A1,apple,s,799,5.8
female,61.2,6.11,20,271.1528644,336.6827376,127.6782504,412.3601954,312.7189967,174.852191,1635.445235,643.8230959,2,,A2,apple,l,899,6.1
male,70.2,8.1,21,381.3828114,189.070382,71.70889843,475.9649846,183.4332623,86.79194132,1388.35228,1001.548486,3,,A1,apple,s,749,5.5
female,64,6.28,19,362.9540945,171.4467344,82.40997496,436.9034974,148.8632652,71.65517159,1274.232738,117.1915131,1,S2,A2,apple,l,999,6.5
male,63.3,5.78,21,309.0916061,180.4569046,80.77023712,397.7320887,94.66208639,0,1062.7129229843,286.8108487,1,H1,A1,apple,s,849,6
female,56.8,4.16,19,169.056736,406.5004534,118.5878362,379.0269528,287.2943218,56.87400783,1417.3403079524,173.60133,1,,H1,huawei,s,749,5.9
female,66.3,7.38,20,135.8672422,166.019408,278.4681859,254.8639501,130.6192105,321.7910916,1287.629088,925.7189682,3,H1,S1,samsung,s,699,5.6
female,55,3.94,19,291.7539537,155.8922452,89.94093844,483.8526951,110.1645393,88.26089298,1219.865265,517.3375566,2,S1,S1,samsung,s,674.1,5.8
female,62.5,5.51,21,325.9655287,52.15626433,47.94733821,518.5429161,52.4007668,94.27294143,1091.285756,685.7880463,2,,S1,samsung,s,749,5.8
female,70.4,7.98,19,112.0591671,415.0579569,81.76068393,271.3186933,248.0242422,62.02577986,1190.246523,983.7606283,3,H1,S2,samsung,l,799,5.9
female,57.5,6.09,20,176.3928827,328.7669861,127.7373747,241.1427322,331.1142583,263.6707786,1468.825013,90.51123687,1,H2,A1,apple,s,849,6
